firstname,commonname,surname,skintypecode,haircolorcode,facialhairtypecode,managerid,hairtypecode,headtypecode,height,seasonaloutfitid,weight,hashighqualityhead,gender,headassetid,ethnicity,faceposerpreset,teamid,eyebrowcode,eyecolorcode,personalityid,headclasscode,nationality,sideburnscode,headvariation,skintonecode,outfitid,hairstylecode,bodytypecode,managerjointeamdate,facialhaircolorcode
,,,2,21,15,269941,0,36,194,5552,75,0,0,26538,4,0,111722,2,2,0,0,56,0,0,4,5522,0,85,160599,21
,,,51,21,0,249829,637,548,175,5722,75,0,0,26546,4,0,111724,1,9,0,0,167,0,0,4,5568,0,82,160921,21
Giancarlo,,Italiano,51,23,16,277539,220,2017,183,5527,75,0,0,277539,4,0,111766,1,9,0,1,195,0,0,4,5524,0,83,160893,23
,,,2,3,4,249784,290,3513,185,5555,75,0,0,26538,3,0,111768,1,2,0,0,38,0,0,3,5523,0,85,160951,3
,,,2,0,0,249114,127,559,177,5509,75,0,0,26546,4,0,111769,0,9,0,0,155,0,0,4,5520,0,82,159968,3
,,,2,0,6,278250,298,500,182,5510,75,0,0,26546,4,0,111773,1,9,0,0,155,0,0,4,5566,0,82,160950,0
,,,2,0,0,263753,152,556,180,5520,75,0,0,26546,4,0,111774,1,9,0,0,155,0,0,4,5526,0,83,160140,3
,,,2,9,12,276892,24,52,178,5507,75,0,0,26539,3,0,111779,0,1,0,0,45,0,0,3,5565,0,82,160850,9
Raffaele,,Palladino,2,0,28,271765,105,605,182,5550,75,0,0,271765,4,0,111811,2,9,0,1,27,0,0,4,5581,0,82,160676,22
,,,51,0,6,254812,114,2501,184,5506,75,0,0,26540,2,3,111817,0,1,0,0,18,0,0,2,5506,0,82,160967,0
Manfred,,Schmid,51,9,4,262712,65,26,175,5521,75,0,0,262712,3,0,111822,6,1,1,1,4,0,0,3,5566,0,82,160850,9
,,,2,9,8,167341,67,1510,173,5509,72,0,0,26543,3,0,111928,0,7,0,0,95,0,0,3,5566,0,88,160773,8
Alessio,,Dionisi,2,3,8,252399,218,40,178,5560,75,1,0,252399,2,4,111974,0,7,0,0,27,0,0,4,5523,0,82,160237,3
Edoardo,,Gorini,51,6,9,268696,139,56,186,5527,75,0,0,268696,2,0,111993,1,3,0,1,27,0,0,2,5566,0,85,160255,9
,,,0,0,0,63087,16,1,180,5500,75,0,0,26537,2,0,112001,0,1,1,0,14,0,0,2,5500,0,86,158960,0
Anders,,Torstensson,51,5,4,263992,175,3509,182,5511,75,0,0,263992,1,0,112072,6,3,0,1,46,0,0,1,5729,0,83,160738,9
Steven,,Gerrard,2,5,6,262054,118,1505,183,5509,75,1,0,13743,2,4,112096,0,8,0,0,14,0,2,2,5567,0,2,160969,3
Jong Hwan,Yoon Jong Hwan,Yoon,1,0,0,136606,662,560,173,5521,63,0,0,136606,4,0,112115,0,3,0,1,167,0,0,4,5713,0,87,160951,0
Kim,,Hellberg,2,6,4,267686,243,27,180,5511,75,0,0,267686,1,0,112126,2,1,0,1,46,0,0,1,5718,0,82,160421,6
,,,2,17,0,45846,93,3513,193,5521,92,0,0,26539,2,0,112134,0,1,0,0,95,0,0,2,5569,0,85,157659,1
Luís Manuel,Luís Castro,Ribeiro de Castro,51,24,0,249951,189,1526,181,5520,75,0,0,249951,4,0,112139,1,3,1,1,38,0,0,4,5713,0,81,160972,0
,,,51,9,0,249715,116,30,180,5534,75,0,0,26537,2,0,112163,1,1,0,0,45,0,0,2,5566,0,82,160056,3
Fabio,,Caserta,2,0,28,251209,182,41,179,5520,75,0,0,251209,3,0,112168,0,9,0,1,27,0,0,3,5566,0,81,160963,0
,,,51,24,8,50999,655,1528,187,5527,83,0,0,26540,2,3,112172,0,1,1,0,21,0,0,2,5569,0,84,160671,8
,,,0,0,0,63088,16,1,180,5500,75,0,0,26537,2,0,112184,0,1,1,0,14,0,0,2,5500,0,86,158960,0
Stefan,,Billborn,51,1,0,250518,175,4004,177,5511,75,0,0,250518,1,0,112199,0,3,1,1,46,0,0,1,5710,0,82,160427,1
,,,51,5,8,257838,105,3500,185,5511,75,0,0,26540,2,3,112222,1,1,0,0,14,0,0,2,5713,0,85,155812,5
Aurelio,,Vidmar,51,23,6,279003,182,2501,180,5510,75,0,0,279003,2,0,112224,0,4,0,1,195,0,0,2,5713,0,81,161090,9
,,,2,13,0,111310,40,2501,188,5511,86,0,0,26539,2,0,112254,0,1,0,0,25,0,0,2,5510,0,85,160713,6
Jung Hyo,Lee Jung Hyo,Lee,2,0,0,266879,152,509,170,5511,75,0,0,266879,4,0,112258,1,9,1,1,167,0,0,4,5508,0,88,160421,3
,,,2,0,6,265406,176,3516,185,5529,75,0,0,26541,2,3,112259,0,6,1,0,14,0,0,2,5504,0,85,160556,0
,,,2,23,4,11785,140,41,168,5511,66,0,0,26543,2,0,112260,0,7,0,0,14,0,0,2,5504,0,89,161039,23
,,,0,0,0,63089,16,1,180,5500,75,0,0,26537,2,0,112264,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,0,0,0,63090,16,1,180,5500,75,0,0,26537,2,0,112288,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,0,0,0,63091,16,1,180,5500,75,0,0,26537,2,0,112301,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,0,0,0,63092,16,1,180,5500,75,0,0,26537,2,0,112303,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,0,0,0,63093,16,1,180,5500,75,0,0,26537,2,0,112304,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,2,0,0,269720,649,504,185,5529,75,0,0,26546,4,0,112378,2,9,0,0,155,0,0,4,5715,0,85,160498,0
Matthias,,Jaissle,0,19,6,263026,199,1526,186,5557,75,0,0,263026,2,0,112387,2,1,1,1,21,0,0,2,5523,0,85,160994,6
Slaven,,Bilić,51,22,14,183617,75,1550,189,5548,79,1,0,183617,2,0,112390,0,1,1,0,10,0,0,3,5508,0,85,160974,8
Igor,,Jovićević,2,22,8,256450,310,56,178,5541,75,0,0,256450,3,0,112392,2,3,0,1,10,0,0,3,5506,0,82,160615,23
Péricles,Péricles,Oliveira Chamusca,51,23,0,250288,65,528,180,5536,75,0,0,250288,5,0,112393,0,9,0,1,54,0,0,5,5534,0,81,160601,22
Giorgos,,Donis,51,8,6,249481,72,2003,175,5511,75,0,0,249481,2,0,112408,0,9,1,1,22,0,0,2,5567,0,82,160977,9
Mark,,Rudan,51,8,0,181465,37,57,192,5511,89,0,0,181465,3,0,112427,0,3,1,1,195,0,0,3,5508,0,85,160451,23
,,,0,0,0,63094,16,1,180,5500,75,0,0,26537,2,0,112428,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,0,0,0,63095,16,1,180,5500,75,0,0,26537,2,0,112472,0,1,1,0,14,0,0,2,5500,0,86,158960,0
Federico,,Valente,2,1,45,279521,635,4012,189,5511,75,0,0,279521,1,0,112494,2,1,0,1,27,0,0,1,5520,0,85,161123,8
Marco,,Zaffaroni,51,9,0,263246,182,4002,193,5511,75,0,0,263246,3,0,112499,1,2,0,1,27,0,0,3,5552,0,84,161081,9
Dawid,,Szulczek,0,3,4,265537,206,1547,175,5511,75,0,0,265537,2,0,112511,2,2,0,1,37,0,0,2,5566,0,81,160367,3
de Sousa,Daniel Sousa,Pedro Daniel,2,0,8,272615,26,33,175,5511,75,0,0,272615,4,0,112513,1,9,0,1,38,0,0,4,5510,0,82,160739,0
,,,51,9,0,260576,144,34,180,5509,75,0,0,26540,2,3,112540,0,1,0,0,45,0,0,2,5523,0,82,160845,0
,,,2,0,0,5965,181,2002,184,5529,71,0,0,26540,2,3,112552,1,1,0,0,18,0,0,2,5580,0,82,160579,0
,,,0,0,0,63096,16,1,180,5500,75,0,0,26537,2,0,112558,0,1,1,0,14,0,0,2,5500,0,86,158960,0
Laurențiu,,Reghecampf,51,9,6,249891,242,48,174,5526,75,0,0,249891,3,0,112572,1,1,1,1,39,0,0,3,5566,0,88,161053,23
,,,0,0,0,63097,16,1,180,5500,75,0,0,26537,2,0,112578,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,0,0,0,63098,16,1,180,5500,75,0,0,26537,2,0,112585,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,2,3,6,250214,72,2508,173,5555,75,0,0,26544,4,0,112606,2,9,0,0,56,0,0,4,5713,0,88,159662,0
,,,0,0,0,63099,16,1,180,5500,75,0,0,26537,2,0,112670,0,1,1,0,14,0,0,2,5500,0,86,158960,0
Martín,,Palermo,2,9,6,51152,16,2012,188,5557,85,0,0,51152,2,0,112689,0,4,0,1,52,0,0,2,5508,0,85,160729,6
,,,0,0,0,63100,16,1,180,5500,75,0,0,26537,2,0,112707,0,1,1,0,14,0,0,2,5500,0,86,158960,0
Facundo,,Sava,51,18,0,122377,223,2501,189,5521,83,0,0,122377,3,0,112713,0,3,0,1,52,0,0,3,5522,0,85,161085,6
,,,0,0,0,63101,16,1,180,5500,75,0,0,26537,2,0,112716,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,0,0,0,63102,16,1,180,5500,75,0,0,26537,2,0,112744,0,1,1,0,14,0,0,2,5500,0,86,158960,0
João Pedro,João Pedro Sousa,Ramos Borges Sousa,2,8,0,250861,117,3513,183,5557,75,0,0,250861,5,0,112809,1,3,0,1,38,0,0,5,5523,0,82,160446,0
,,,0,0,0,63103,16,1,180,5500,75,0,0,26537,2,0,112828,0,1,1,0,14,0,0,2,5500,0,86,158960,0
Pedro Emanuel,Pedro Emanuel,Martins Silva,2,23,0,250278,90,30,182,5507,75,0,0,250278,4,0,112883,0,3,1,1,38,0,0,4,5505,0,82,160604,23
,,,2,0,0,264217,141,1519,178,5575,75,0,0,26543,4,0,112885,0,7,1,0,83,0,0,4,5575,0,82,160279,0
,,,51,9,0,249463,78,12,175,5511,75,0,0,26542,4,0,112893,6,3,0,0,52,0,0,4,5510,0,83,160967,3
,,,2,3,4,266434,137,2017,178,5511,75,0,0,26543,4,0,112908,0,7,1,0,52,0,0,4,5506,0,82,160570,0
,,,2,0,0,260096,150,2507,173,5506,75,0,0,26541,5,3,112914,0,6,0,0,61,0,0,5,5522,0,88,159325,0
Omar,,De Felippe,2,24,8,250206,149,2516,181,5510,75,0,0,250206,3,0,112965,0,3,0,1,52,0,0,3,5525,0,82,161004,8
,,,2,9,6,249445,25,2505,175,5526,75,0,0,26538,2,0,112979,0,2,0,0,45,0,0,2,5566,0,82,160952,23
,,,2,0,46,249821,662,559,180,5533,75,0,0,26546,4,0,112985,0,9,0,0,155,0,0,4,5522,0,82,160837,0
,,,2,6,0,266232,37,1520,168,5555,75,0,0,26541,3,3,112996,2,6,0,0,95,0,0,3,5569,0,87,160423,0
,,,101,1,0,259448,9,5514,160,5700,75,1,1,40876,2,2,113000,3,2,0,0,14,0,0,2,5702,0,87,159991,1
Sarina,,Wiegman,151,2,0,250462,616,7005,168,5558,75,1,1,250462,4,0,113002,4,1,0,0,34,0,0,4,5700,0,88,160299,1
,,,2,5,6,249564,170,1518,184,5534,75,0,0,26541,3,3,113003,1,6,1,0,18,0,0,3,5534,0,82,160874,3
Horst,,Hrubesch,51,4,0,249570,108,3504,188,5510,75,0,0,249570,2,0,113004,0,1,0,1,21,0,0,2,5566,0,85,161090,5
Leif Gunnar,,Smerud,2,2,0,249895,195,4000,180,5556,75,0,0,249895,2,0,113007,0,6,0,1,36,0,0,2,5534,0,82,161032,2
Peter,,Gerhardsson,51,5,4,250297,284,525,176,5511,75,0,0,250297,1,0,113008,0,2,0,1,46,0,0,1,5508,0,82,158807,8
,,,151,6,0,277817,623,7005,155,5704,75,0,1,40835,2,1,113009,3,3,0,0,95,0,0,2,5704,0,89,161014,5
Pedro,Pedro López,López Ramos,51,9,8,271814,297,3512,175,5520,75,0,0,271814,3,0,113010,1,9,0,1,45,0,0,3,5567,0,82,160678,9
,,,2,2,0,248991,138,1510,178,5511,75,0,0,26540,1,3,113011,0,1,0,0,34,0,0,1,5505,0,81,160656,6
Montserrat,Montse Tomé,Tomé Vázquez,101,3,0,278088,908,9521,175,5707,75,0,1,278088,2,0,113012,3,9,0,1,45,0,0,2,5520,0,81,161033,3
,,,51,2,1,273126,77,14,174,5526,75,0,0,26540,1,3,113018,0,1,0,0,140,0,0,1,5526,0,88,160786,2
,,,0,0,0,63104,16,1,180,5500,75,0,0,26537,2,0,113029,0,1,1,0,14,0,0,2,5500,0,86,158960,0
Odair,Odair Hellmann,Hellmann,2,24,45,250191,136,3510,179,5526,75,0,0,250191,3,0,113037,0,5,1,1,54,0,0,3,5569,0,82,161081,8
Juan Pedro,Benali,Benali Hammou,51,20,8,275413,290,1553,175,5509,75,0,0,275413,2,0,113040,2,3,0,1,45,0,0,2,5505,0,82,160927,20
Sergio,,Rondina,51,24,0,250489,682,522,169,5509,75,0,0,250489,5,0,113044,2,3,0,1,52,0,0,5,5510,0,88,160613,23
Vuk,,Rašović,51,23,0,250672,154,47,182,5509,75,0,0,250672,3,0,113057,2,3,0,1,51,0,0,3,5520,0,82,160237,0
Czesław,,Michniewicz,51,5,0,249171,655,2007,188,5529,75,0,0,249171,2,0,113058,6,2,1,1,37,0,0,2,5579,0,86,160948,5
Jorge Pinto,Jorge Mendonça,Mendonça,51,9,16,276779,632,1510,178,5534,75,0,0,276779,5,0,113060,0,9,0,1,38,0,0,5,5534,0,82,160602,8
Fatih,,Tekke,51,0,4,143294,310,1502,178,5527,75,0,0,143294,3,0,113142,2,6,0,1,48,0,0,3,5569,0,82,160718,23
Juan,Juan Ferrando,Ferrando Fenoll,2,3,45,256833,142,2017,187,5506,75,0,0,256833,2,0,113146,0,3,1,1,45,0,0,2,5522,0,84,160409,0
,,,2,3,6,267470,221,42,183,5510,75,0,0,26541,1,3,113149,0,6,0,0,95,0,0,1,5569,0,81,160403,0
Ilie,,Poenaru,2,3,6,251092,155,4001,170,5527,75,0,0,251092,2,0,113182,0,6,0,1,39,0,0,2,5522,0,87,160944,3
Cosmin,,Contra,51,3,6,760,65,10,180,5510,74,0,0,760,4,0,113217,0,3,1,1,39,0,0,4,5565,0,82,160296,0
Daniel,,Carreño,51,2,14,249752,80,30,185,5558,75,0,0,249752,5,0,113222,1,4,1,1,60,0,0,5,5569,0,85,161067,6
Sergio,Sergio Lobera,Lobera Rodríguez,51,0,0,254109,672,1529,175,5557,75,0,0,254109,2,0,113257,2,3,0,1,45,0,0,2,5521,0,82,160922,0
Owen,,Coyle,51,24,0,122621,16,2515,180,5511,71,0,0,122621,2,0,113297,0,6,1,1,25,0,0,2,5522,0,83,160982,0
Manuel,Manolo Márquez,Márquez Roca,51,9,4,249969,147,1533,175,5555,75,0,0,249969,2,0,113298,0,3,0,1,45,0,0,2,5715,0,83,160937,9
Ivan,,Vukomanović,2,6,4,262734,208,2517,188,5523,75,0,0,262734,4,0,113299,0,9,0,1,51,0,0,4,5523,0,85,160223,6
Anthony,,Fernandes,2,0,0,279250,106,1037,175,5520,75,0,0,279250,6,0,113300,6,3,0,1,159,0,0,6,5567,0,82,161109,0
Conor,,Nestor,2,0,4,276623,154,58,168,5520,75,0,0,276623,3,0,113301,2,3,0,1,25,0,0,3,5520,0,89,160974,0
Simon,,Grayson,51,9,0,138225,0,2016,183,5511,81,0,0,138225,1,0,113302,6,8,0,1,14,0,0,1,5566,0,82,160579,24
Alejandro,Jandro,Castro Fernández,2,23,6,279609,122,34,175,5532,75,0,0,279609,4,0,113356,0,9,0,1,45,0,0,4,5726,0,81,161133,22
Bernd,,Storck,51,8,0,249053,635,2,182,5511,75,0,0,249053,2,0,113378,0,3,0,1,21,0,0,2,5507,0,82,161119,20
,,,51,6,6,249613,29,34,177,5555,75,0,0,26539,3,0,113394,0,1,0,0,7,0,0,3,5517,0,83,156476,6
Christer,,Mattiasson,51,19,0,273088,230,17,175,5511,75,0,0,273088,2,0,113458,0,1,0,1,46,0,0,2,5507,0,82,160786,5
,,,51,23,0,276105,290,2507,183,5554,75,0,0,26544,2,0,113742,0,9,0,0,18,0,0,2,5522,0,81,159763,23
Martin,,Skogman,2,4,0,276437,0,1551,180,5511,75,0,0,276437,1,0,113743,6,5,0,1,46,0,0,1,5526,0,83,160969,4
Tobias,,Solberg,2,3,4,260993,310,69,181,5511,75,0,0,260993,2,0,113892,0,3,0,1,46,0,0,2,5728,0,82,159659,3
,,,2,6,4,269254,0,3513,178,5511,75,0,0,26538,1,0,113926,0,2,0,0,14,0,0,1,5707,0,82,160560,6
,,,51,24,16,250421,0,33,183,5529,75,0,0,26544,2,0,113973,2,9,0,0,27,0,0,2,5584,0,82,161103,24
Luca,,D'Angelo,51,19,14,251208,111,4005,184,5527,75,0,0,251208,2,0,113974,1,3,0,1,27,0,0,2,5522,0,82,161104,8
Pedro,,Martínez Losa,2,0,4,263860,189,27,179,5530,75,0,0,263860,4,0,113984,0,7,0,1,45,0,0,4,5507,0,82,160257,0
Germán,,Portanova,2,21,0,272831,148,1510,174,5511,75,0,0,272831,4,0,113996,0,3,0,1,52,0,0,4,5506,0,88,160262,21
Kamil,,Kiereś,51,9,0,249828,150,30,180,5532,75,0,0,249828,2,0,114004,6,1,0,1,37,0,0,2,5513,0,83,160865,23
,,,0,0,0,63107,16,1,180,5500,75,0,0,26537,2,0,114019,0,1,1,0,14,0,0,2,5500,0,86,158960,0
John,,Aloisi,51,9,4,7797,16,525,184,5557,88,0,0,7797,4,0,114023,0,6,0,1,195,0,0,4,5507,0,82,160251,9
Marius,,Măldărășanu,51,3,6,269439,150,25,177,5510,75,0,0,269439,3,0,114147,0,3,0,1,39,0,0,3,5566,0,81,160237,0
,,,2,3,0,261965,189,41,172,5556,75,0,0,26541,3,3,114161,1,6,0,0,95,0,0,3,5523,0,87,159690,21
,,,2,6,45,255011,297,1520,175,5511,75,0,0,26538,1,0,114162,2,2,1,0,14,0,0,1,5506,0,82,159690,9
Scott,,Cooper,51,6,14,277241,655,4011,180,5587,75,0,0,277241,5,0,114168,6,2,0,1,14,0,0,5,5522,0,82,160980,6
Dawid,,Szwarga,2,3,0,277429,0,5,194,5511,75,0,0,277429,2,0,114326,2,3,0,1,37,0,0,2,5551,0,84,160967,3
Andrea,,Mandorlini,51,24,0,248980,290,68,182,5511,75,0,0,248980,2,0,114385,0,2,1,1,27,0,0,2,5510,0,82,160952,9
Tomasz,,Tułacz,51,24,0,275909,297,2014,180,5541,75,0,0,275909,1,0,114393,6,1,1,1,37,0,0,1,5523,0,83,158088,24
Pedro Miguel,Pedro Moreira,de Barros Moreira,2,23,0,279484,189,55,180,5529,75,0,0,279484,4,0,114510,1,3,0,1,38,0,0,4,5523,0,82,161110,0
Eder,Eder Sarabia,Sarabia Armesto,2,9,8,269896,284,26,170,5530,75,0,0,269896,4,0,114554,0,9,0,1,45,0,0,4,5504,0,88,160073,23
,,,2,22,6,271712,26,33,185,5520,75,0,0,26538,4,0,114580,0,2,0,0,52,0,0,4,5522,0,85,160663,22
,,,0,0,0,63112,16,1,180,5500,75,0,0,26537,2,0,114582,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,51,0,0,259842,57,1542,175,5509,75,0,0,26541,5,3,114600,0,6,0,0,53,0,0,5,5533,0,82,161098,0
Mile,,Sterjovski,51,23,0,273691,693,1550,181,5510,75,0,0,273691,3,0,114604,2,3,0,1,195,0,0,3,5510,0,82,160808,9
,,,2,0,3,250178,0,5003,169,5506,75,0,0,26545,8,2,114611,0,9,1,0,61,0,0,8,5508,0,88,160786,0
,,,2,23,46,268287,166,2007,176,5506,75,0,0,26543,2,0,114628,1,7,0,0,51,0,0,2,5566,0,83,160076,3
,,,51,2,0,249224,167,3500,185,5509,75,0,0,26539,1,0,114640,1,1,0,0,14,0,0,1,5523,0,86,161131,1
,,,0,0,0,63113,16,1,180,5500,75,0,0,26537,2,0,114815,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,51,24,6,232425,154,2508,176,5561,75,0,0,26544,2,0,114912,0,9,1,0,38,0,0,2,5713,0,82,160237,9
Anthony,,Braizat,2,23,14,275803,221,3509,175,5527,75,0,0,275803,2,0,115201,0,3,0,1,18,0,0,2,5566,0,82,160602,3
Staikos,,Vergetis,2,0,0,277242,290,3516,180,5505,75,0,0,277242,3,0,115202,6,5,1,1,22,0,0,3,5523,0,82,160640,0
,,,0,0,0,63114,16,1,180,5500,75,0,0,26537,2,0,115358,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,0,0,0,63115,16,1,180,5500,75,0,0,26537,2,0,115486,0,1,1,0,14,0,0,2,5500,0,86,158960,0
Francisco,Francisco Neto,Conceição Neto,2,0,0,261966,75,1535,180,5547,75,0,0,261966,4,0,115682,0,9,0,1,38,0,0,4,5518,0,82,157554,0
,,,0,0,0,262610,16,1,178,5530,75,0,0,262610,2,0,115691,0,1,0,1,18,0,0,2,5551,0,83,158960,0
,,,0,0,0,262611,16,1,180,5530,75,0,0,26539,2,0,115692,0,1,0,0,18,0,0,2,5533,0,83,158960,0
Giovanni,,Costantino,51,0,6,278880,220,1519,180,5727,75,0,0,278880,3,0,115716,0,3,0,1,27,0,0,3,5533,0,82,161074,0
,,,51,9,45,250065,290,2508,189,5547,75,0,0,26544,2,0,115841,1,9,0,0,27,0,0,2,5713,0,86,160215,3
,,,51,24,0,249472,104,3501,177,5509,75,0,0,26542,2,0,115845,1,3,1,0,27,0,0,2,5514,0,82,158394,0
Alexander,,Straus,2,9,8,272396,654,4014,178,5511,75,0,0,272396,1,0,115995,0,1,0,1,36,0,0,1,5566,0,82,160602,8
Robert,,de Pauw,2,3,4,272457,0,37,180,5511,73,0,0,272457,3,0,115996,0,3,0,1,34,0,0,3,5713,0,82,160602,3
Niko,,Arnautis,2,3,12,271639,289,2508,170,5509,75,1,0,271639,3,0,115997,0,4,0,0,21,0,0,2,5567,0,87,158838,0
Tommy,,Stroot,0,2,6,271640,185,2022,180,5539,75,1,0,271640,2,3,115998,0,2,0,0,21,0,0,3,5504,0,82,160237,2
Stephan,,Lerch,2,19,8,274851,0,4003,183,5511,75,0,0,274851,2,0,115999,0,1,0,1,21,0,0,2,5714,0,82,160967,6
Markus,,Högner,2,9,6,272468,0,16,183,5511,75,0,0,272468,2,0,116001,0,1,0,1,21,0,0,2,5510,0,82,156219,9
Theresa,,Merk,101,4,0,272467,505,7008,172,5704,60,0,1,272467,2,0,116002,5,1,0,1,21,0,0,2,5713,0,88,160602,0
Daniel,,Weber,51,9,0,277605,682,42,180,5511,75,0,0,277605,2,0,116003,0,1,0,1,21,0,0,2,5728,0,83,160937,23
Thomas,,Horsch,51,5,6,272474,291,2506,179,5511,82,0,0,272474,2,0,116004,0,1,0,1,21,0,0,2,5508,0,83,160146,20
,,,0,0,0,63117,16,1,180,5500,75,0,0,26537,2,0,116007,0,1,1,0,14,0,0,2,5500,0,86,158960,0
Jonas,,Eidevall,2,4,6,268005,243,26,185,5511,75,1,0,268005,2,0,116009,0,2,1,0,46,0,0,1,5711,0,85,160237,1
Emma,,Hayes,101,15,0,268352,444,5504,175,5509,75,1,1,268352,2,0,116010,4,5,1,0,14,0,0,2,5700,0,83,156994,1
Robert,,Vilahamn,2,23,6,276577,24,3512,189,5557,75,0,0,276577,2,0,116011,2,4,0,1,46,0,0,2,5566,0,85,160973,3
Marc,,Skinner,2,3,16,268353,220,17,170,5509,75,0,0,268353,1,0,116012,0,1,0,1,14,0,0,1,5508,0,88,160265,3
Melissa,,Phillips,101,1,0,275082,437,10501,173,5706,75,0,1,275082,2,0,116013,4,2,0,1,95,0,0,2,5704,0,88,160882,20
Rehanne,,Skinner,101,2,0,267968,732,7501,175,5511,75,1,1,267968,1,2,116014,4,1,0,0,14,0,0,2,5704,0,82,160986,1
Carla,,Ward,101,4,0,268114,536,9502,172,5511,75,1,1,268114,2,0,116015,4,2,0,0,14,0,0,5,5703,0,88,160207,3
Brian,,Sørensen,2,19,12,268902,310,2007,170,5509,75,0,0,268902,1,0,116016,2,1,0,1,13,0,0,1,5707,0,88,160572,6
Gareth,,Taylor,2,3,6,268354,234,2003,185,5509,75,0,0,268354,1,0,116017,6,6,0,1,14,0,0,1,5714,0,85,159838,9
Willie,,Kirk,2,24,6,272509,218,1553,182,5557,75,0,0,272509,1,0,116020,0,1,0,1,42,0,0,1,5718,0,82,160727,18
Şaban,,Uzun,2,3,45,274946,660,3508,180,5509,75,0,0,274946,2,0,116021,0,3,0,1,21,0,0,2,5708,0,83,160602,21
,,,101,1,0,268315,9,9522,162,5700,75,0,1,40835,2,1,116033,3,1,0,0,18,0,0,2,5703,0,87,160172,1
,,,2,3,45,278255,225,1526,175,5511,75,0,0,26541,2,3,116034,1,6,0,0,18,0,0,2,5520,0,82,161056,0
,,,101,2,0,268323,9,7032,173,5704,75,0,1,40835,2,1,116035,3,3,0,0,18,0,0,2,5566,0,87,159236,1
,,,2,0,4,268320,148,2504,176,5527,75,0,0,26540,5,3,116036,1,1,0,0,18,0,0,5,5521,0,81,160237,0
,,,51,9,0,268322,181,2007,181,5511,75,0,0,26543,2,0,116037,1,7,0,0,18,0,0,2,5520,0,82,160208,0
,,,51,8,0,250250,181,525,176,5511,75,0,0,26537,2,0,116038,6,1,1,0,18,0,0,2,5522,0,81,160272,6
,,,2,5,6,272779,243,1526,178,5511,75,0,0,26540,1,3,116039,2,1,0,0,18,0,0,1,5506,0,81,160780,6
,,,101,21,0,268324,53,9501,174,5527,75,1,1,40754,2,0,116040,5,4,0,0,18,0,0,4,5704,0,87,158595,6
,,,2,19,4,269234,190,57,175,5511,75,0,0,26543,2,0,116042,0,7,0,0,18,0,0,2,5728,0,82,160949,5
,,,51,23,45,275408,101,4014,178,5511,75,0,0,26543,3,0,116044,2,7,0,0,18,0,0,3,5510,0,82,160602,8
Joe,,Montemurro,2,3,4,271643,207,2517,177,5557,75,0,0,271643,2,0,116280,0,1,0,1,195,0,0,2,5505,0,81,160237,5
,,,51,23,4,272903,321,532,179,5511,75,0,0,26539,4,0,116295,1,1,0,0,58,0,0,4,5566,0,83,160746,23
,,,101,4,0,268388,623,9002,167,5511,75,1,1,40879,2,0,116300,5,5,0,0,14,0,0,2,5569,0,89,160251,1
,,,2,3,0,273031,25,3518,193,5511,75,0,0,26544,2,0,116302,1,9,0,0,70,0,0,2,5521,0,86,160794,3
,,,2,9,6,268386,25,4008,175,5554,75,0,0,26538,3,0,116303,6,2,0,0,95,0,0,3,5713,0,83,160390,9
,,,2,5,0,264064,290,47,180,5511,75,0,0,26544,2,0,116304,2,9,0,0,14,0,0,2,5501,0,82,160745,23
,,,51,24,0,268383,16,16,175,5520,75,0,0,26537,2,0,116305,0,1,0,0,95,0,0,2,5522,0,83,160469,9
,,,0,0,0,63118,16,1,180,5500,75,0,0,26537,2,0,116306,0,1,1,0,14,0,0,2,5500,0,86,158960,0
,,,2,3,12,269730,220,4016,188,5510,75,0,0,26541,4,3,116307,0,6,0,0,95,0,0,4,5566,0,84,160579,3
,,,101,1,0,279481,744,5504,173,5527,75,1,1,40888,2,0,116308,4,8,0,0,95,0,0,4,5510,0,87,161119,1
,,,2,22,0,254114,635,3518,185,5511,75,0,0,26540,2,3,116309,6,1,0,0,19,0,0,2,5522,0,86,161081,23
,,,2,3,4,269911,40,2506,172,5529,75,0,0,26541,2,3,116310,0,6,0,0,45,0,0,2,5508,0,88,160725,3
,,,101,4,0,275975,623,9000,167,5511,75,1,1,40888,2,0,116311,5,8,0,0,14,0,0,4,5704,0,88,160950,1
,,,101,3,0,268392,53,7006,174,5529,75,1,1,40754,2,0,116312,5,4,0,0,14,0,0,4,5525,0,87,160250,6
Jonatan,Jonatan Giráldez,Giráldez Costas,0,0,28,272398,141,29,160,5511,75,0,0,272398,3,0,116325,1,9,1,1,45,0,0,3,5510,0,88,160237,0
